Longitude,Latitude,Name,Location
-114.169,42.462,Murtaugh Lake RV Park,Murtaugh
-114.377,43.266,Myrtle Point  - Magic Reservoir,Fairfield
-116.909,48.795,Navigation,Priest River
-115.568,43.756,Neinmeyer,Atlanta
-115.629,45.895,Newsome,Elk City
-115.366,46.685,Noe Creek,Pierce
-115.971,42.96,North - C. J. Strike Area,Bruneau
-114.425,43.788,North Fork,Ketchum
-111.533,42.096,North Fork Overflow,Bear Lake
-116.981,42.591,North Fork Owyhee,Triangle
-116.12,45.639,North Fork Slate Creek,White Bird
-114.866,43.919,North Shore Alturas,Stanley
-116.303,45.626,North Slate Creek,White Bird
-113.882,42.238,Oakley  City RV Park,Oakley
-115.51,46.085,Ohara Bar,Lowell
-115.547,45.698,Orogrande (1-4),
-115.615,45.64,Orogrande Summit,
-116.888,48.506,Osprey,Priest River
-116.892,48.499,Outlet,Nordman
-111.215,43.397,Palisades Creek,Irwin
-114.738,45.861,Paradise,DarbyMT
-111.494,42.207,Paris Springs,Paris
-115.58,44.117,Park Creek,Lowman
-114.258,43.836,Park Creek,Ketchum
-116.934,43.781,Parma City Park - Old Fort Boise,Parma
-116.149,46.784,Partridge Creek Camp,Elk River
-115.526,44.626,Pen Basin,Landmark
-114.281,42.183,Pettit,Rogerson
-114.866,43.982,Pettit Lake,Stanley
-114.218,43.859,Phi Kappa,Ketchum
-115.668,44.654,Picnic Point,Cascade
-111.208,42.972,Pine Bar,
-116.352,45.894,Pine Bar,Cottonwood
-111.207,43.573,Pine Creek,Victor
-115.682,44.064,Pine Flats,Lowman
-114.831,43.489,Pioneer,Fairfield
-112.9,42.741,Pipeline,American Falls
-116.478,45.635,Pittsburg,White Bird
-116.478,45.636,Pittsburg Landing  - Hells Canyon National Rec Area,White Bird
-115.034,45.723,Poet Creek,Dixie
-114.925,44.139,Point,Stanley
-111.289,44.261,Pole Bridge,
-114.719,44.304,Pole Flat C/G,Clayton
-115.76,45.062,Ponderosa,Cascade
-116.084,44.93,Ponderosa State Park,McCall
-111.518,42.095,Porcupine,St. Charles
-116.185,48.244,Porcupine Lake,Clark Fork
-114.262,42.166,Porcupine Springs Family,Burley
-115.704,44.823,Poverty Flat,Cascade
-114.721,46.512,Powell,Lowell
-115.104,43.815,Power Plant,Lowman
-116.83,48.745,Priest Lake State Park,Coolin
-116.832,48.611,Priest Lake State Park,Coolin
-116.901,48.452,Priest Lake State Park,Priest River
-116.89,48.179,Priest River Park,Priest River
-115.21,43.821,Queens River,Idaho City
-115.295,46.046,Race Track,Lowell
-115.494,46.085,Rackliff,Lowell
-116.132,44.704,Rainbow Point,Donnelly
-115.88,44.266,Rattlesnake,Crouch
-115.272,45.749,Red River,Elk City
-114.911,44.143,Redfish Outlet,Stanley
-111.731,42.285,Redpoint,Preston
-116.891,48.625,Reeder Bay,Priest River
-113.454,45.121,Reservoir Lake,
-116.771,48.16,Riley Creek,Laclede
-116.018,46.23,Riverfront Park - Kamiah,Kamiah
-111.455,44.263,Riverside,Ashton
-114.849,44.267,Riverside,Stanley
-115.13,43.809,Riverside,
-115.658,44.341,Riverside,Lowman
-111.204,43.339,Riverside Park,Irwin
-116.907,46.754,Robinson County Park,Moscow
-116.216,48.97,Robinson Lake,Bonners Ferry
-114.5,42.566,Rock Creek Co Park,Twin Falls
-115.491,46.442,Rocky Ridge,Pierce
-116.569,48.635,Roman Nose,Naples
-116.636,48.166,Round Lake State Park,Sagle
-116.174,44.334,Sagehen Creek,Cascade
-111.826,43.02,Sagehen Flat,Soda Springs
-114.869,44.249,Salmon River,Stanley
-116.288,48.219,Sam Owen,Hope
-116.894,46.92,Scenic Six Park,Potltch
-114.267,42.323,Schipper,Hansen
-115.977,42.947,Scout - C. J. Strike Area,Bruneau
-112.359,42.692,Scout Mountain,Pocatello
-115.296,46.04,Selway Falls,Lowell
-116.516,45.348,Seven Devils,White Bird
-116.393,47.325,Shadowy St. Joe,St. Maries
-116.085,43.783,Shafer Butte,Boise
-115.055,44.306,Sheep Trail,Stanley
-115.533,45.237,Shiefer,Warren
-115.669,44.657,Shoreline,Cascade
-116.3,45.415,Shorts Bar,Riggins
-113.895,45.098,Shoup Bridge,Salmon
-116.731,43.015,Silver City,Murphy
-115.783,44.354,Silver Creek,Cascade
-115.804,44.331,Silver Creek Plunge,Cascade
-115.641,45.76,Six Mile,Elk City
-116.46,44.972,Slaughter Gulch,Fruitvale
-116.263,48.778,Smith Lake,Bonners Ferry
-114.861,43.92,Smokey Bear,Stanley
-113.294,44.703,Smokey Cubs,Leadore
-113.661,42.126,Smoky Mountain - Castle Rocks State Park,Almo
-114.917,44.131,Sockeye,Stanley
-115.807,45.721,Sourdough Saddle,Harpster
-115.963,45.826,South Fork,Harpster
-115.701,44.653,South Fork Salmon River,Cascade
-112.777,42.95,Sportsmans Park,American Falls
-116.152,45.426,Spring Bar,Riggins
-114.255,45.391,Spring Creek,North Fork
-116.947,44.57,Spring Creek,Weiser
-114.151,44.633,Spring Gulch,Ellis
-116.584,48.237,Springy Point,Sandpoint
-115.347,47.038,Spruce Tree,Avery
-111.448,42.113,St. Charles,Saint Charles
-117.061,48.767,Stagger Inn,Priest River
-115.061,44.249,Stanley Lake,Stanley
-113.941,43.743,Star Hope,Mackay
-115.508,46.633,Station Creek Camp,
-117.208,44.297,Steck,Weiser
-117.219,44.366,Steck Park,Weiser
-114.259,42.28,Steer Basin,Burley
-112.213,44.418,Stoddard Creek,Dubois
-112.972,42.355,Sublet Creek,Rockland
-112.999,42.329,Sublett,Burley
-113.438,44.271,Summit Creek,May
-111.296,42.559,Summit View,Montpelier
-114.909,44.176,Sunny Gulch,Stanley
-116.374,43.234,Swan Falls - Idaho Power,Kuna
-116.121,44.173,Swinging Bridge,Horseshoe Bend
-115.513,45.935,Table Meadows,Elk City
-111.589,43.631,Tablerock,Ririe
-115.775,47.295,Telichpah,Avery
-115.71,43.898,Ten Mile,Idaho City
-110.919,43.756,Teton Canyon,Driggs
-115.145,44.368,Thatcher C/G,Stanley
-117.787,45.025,Thief Valley Reservoir,
-113.621,42.329,Thompson Flat,Albion
-114.596,43.193,Thorn Creek Reservoir Dispersed,Shoshone
-115.318,42.945,Three Island Crossing State Park,Glenns Ferry
-115.925,44.209,Tie Creek,Crouch
-113.408,44.396,Timber Creek,Leadore
-113.47,44.577,Timber Creek Reservoir -  Upper,Mackay
-115.62,47.23,Tin Can Flat,Avery
-114.813,44.597,Tin Cup,Stanley
-111.103,43.005,Tincup,Freedom
-113.904,45.323,Tower Rock,Salmon
-115.875,44.276,Trail Creek,Crouch
-111.911,43.13,Trail Creek,Firth
-111.037,43.539,Trail Creek  - Victor,
-112.873,42.776,Trenner Park - Idaho Power,American Falls
-115.556,44.746,Trout Creek,Landmark
-115.625,43.716,Troutdale,Boise
-115.653,47.237,Turner Flat,Avery
-111.765,43.673,Twin Bridges Co Park,Rexburg
-113.968,45.608,Twin Creek,Gibbonsville
-112.764,42.264,Twin Springs,Holbrook
-111.366,44.491,Upper Coffee Pot,Island Park
-114.698,44.259,Upper Obrien,Clayton
-116.027,45.126,Upper Payette Lake,McCall
-114.285,42.194,Upper Penstemon,Burley
-114.005,45.247,Wallace Lake,Salmon
-115.657,44.651,Warm Lake,Cascade
-111.312,44.12,Warm River,Ashton
-115.556,46.702,Washington Creek,Pierce
-115.431,46.635,Weitas,Elk River
-114.784,46.51,Wendover,Lowell
-111.529,44.372,West End,Island Park
-116.456,48.05,Whiskey Rock Bay,Clark Fork
-114.687,46.507,White Sand,Lolo
-114.774,46.507,Whitehouse,Lowell
-115.622,46.136,Wild Goose,Lowell
-115.311,46.338,Wilderness Gateway,Lowell
-114.095,43.823,Wildhorse,Mackay
-115.652,45.655,Wildhorse,Dixie
-113.981,45.018,Williams Lake,Salmon
-112.839,42.804,Willow Bay City Park,American Falls
-115.754,43.645,Willow Creek,Boise City
-115.143,43.607,Willow Creek,Mountain Home
-116.083,44.709,Willow Creek - SISCRA,Donnelly
-111.622,42.139,Willow Flat,Preston
-116.628,46.235,Winchester Lake State Park,Winchester
-114.459,43.793,Wood River,Ketchum
-116.921,44.803,Woodhead Park - Hells Canyon National Rec Area,Cambridge
-116.919,44.805,Woodhead Park - Idaho Power,Cambridge
-115.496,44.955,Yellow Pine,Cascade
-114.55,45.067,Yellowjacket Lake,Challis
-109.941,46.958,Ackley Lake State Park,Hobson
-107.928,45.31,Afterbay - Bighorn Canyon National Rec Area,Fort Smith
-114.301,45.624,Alta,Darby
-113.453,45.618,American Legion Park - Wisdom,Wisdom
-111.703,47.276,American Legion/Lions Park - Cascade,Cascade
-111.856,48.503,Andy Anderson Park,
-113.977,48.528,Apgar - Glacier National Park,West Glacier
-114.617,48.214,Ashley Lake North,Whitefish
-110.769,46.992,Aspen,Neihart
-110.197,45.457,Aspen,
-112.531,46.979,Aspen Grove,Lincoln
-113.819,48.68,Avalanche Creek - Glacier National Park,West Glacier
-115.856,48.221,Bad Medicine,Troy
-104.28,46.366,Baker City Campground,Baker
-111.101,44.706,Bakers Hole,West Yellowstone
-112.017,45.486,Balanced Rock,Sheridan
-112.994,45.161,Bannack State Park,Dillon
-112.74,45.131,Barretts Park - USBR,Dillon
-115.291,48.516,Barron Creek Boating Site,Libby
-108.216,45.098,Barrys Landing  - Bighorn Canyon National Rec Area,
-109.391,45.162,Basin,Red Lodge
-112.306,46.31,Basin Canyon,Butte
-110.88,45.881,Battle Ridge,Bozeman
-112.428,47.301,Bean Lake FAS,
-111.555,45.157,Bear Creek,Ennis
-109.659,48.32,Bearpaw Lake FAS,Havre
-113.373,47.924,Beaver Creek,Hungry Horse
-111.374,44.856,Beaver Creek,West Yellowstone
-109.66,48.306,Beaver Creek County Park,Havre
-112.782,45.884,Beaverdam,Butte
-113.574,46.719,Beavertail Hill State Park,Missoula
-112.881,47.486,Benchmark,Augusta
-114.311,47.811,Big Arm State Park,Polson
-110.199,45.464,Big Beaver,Mc Leod
-114.162,48.6,Big Creek,Columbia Falls
-115.923,48.067,Big Eddy,Heron
-113.494,47.185,Big Larch  Complex,Seeley Lake
-112.917,47.073,Big Nelson  Complex,Ovando
-114.663,46.99,Big Pine FAS,Missoula
-109.965,45.792,Big Rock FAS,Big Timber
-114.879,48.936,Big Therriault Lake,Eureka
-107.789,45.416,Bighorn FAS,St Xavier
-113.777,46.469,Bitterroot Flat,Clinton
-113.921,46.166,Black Bear,Hamilton
-111.887,46.745,Black Sandy State Park,Helena
-115.322,48.369,Blackwell Flats,Libby
-114.244,46.27,Blodgett,Hamilton
-107.176,47.69,Bone Trail - Fort Peck Lake,Fort Peck
-105.567,46.632,Bonfield FAS,Terry
-112.118,46.238,Boulder City Park,Boulder
-113.066,45.652,Boulder Creek,Wise River
-110.109,45.658,Boulder Forks FAS,Big Timber
-114.203,48.829,Bowman Lake - Glacier National Park,Polebridge
-111.991,45.516,Branham Lakes,
-109.633,45.718,Bratten FAS,Big Timber
-112.693,45.547,Brownes Bridge FAS,Melrose
-113.011,46.951,Browns Lake FAS,Helmville
-104.513,48.146,Bruegger Centenial Park,Culbertson
-104.113,48.603,Brush Lake State Park,Dagmar
-109.797,45.436,Buffalo Jump FAS,Big Timber
-115.845,48.032,Bull River,Trout Creek
-109.21,45.278,Bull Springs FAS,Red Lodge
-112.405,47.96,Bynum Reservoir FAS,Bynum
-115.264,47.376,Cabin City,De Borgia
-111.344,44.872,Cabin Creek,West Yellowstone
-113.247,46.222,Cable Mountain,Philipsburg
-115.19,48.837,Camp 32,Rexford
-108.504,47.926,Camp Creek,Malta
-110.887,45.183,Canyon,Gardiner
-111.54,46.358,Canyon Ferry Lake,Helena
-107.722,46.075,Captain Clark FAS,Hardin
-110.902,45.211,Carbella,Gardiner
-109.449,45.173,Cascade,Red Lodge
-114.827,47.306,Cascade Trailhead,Plains
-109.741,45.472,Castle Rock FAS,Big Timber
-112.727,47.891,Cave Mountain,Choteau
-114.14,46.576,Charles Waters,Florence
-111.264,44.746,Cherry Creek,West Yellowstone
-110.97,48.511,Chester City Park,Chester
-109.874,45.019,Chief Joseph,Cooke City
-109.836,46.435,Chief Joseph City Park,Harlowton
-114.054,46.663,Chief Looking Glass FAS,Lolo
-110.189,45.437,Chippy Park,Big Timber
-110.957,45.473,Chisholm,Bozeman
-112.18,47.813,Choteau City Park,Choteau
-105.589,47.411,Circle Town Park - Circle,Circle
-112.118,46.238,City Park - Boulder,Boulder
-108.911,45.296,City Park Campground - Bridger,Bridger
-109.711,48.557,Clack Museum Campground,Havre
-112.871,44.996,Clark Canyon Reservoir,Dillon
-115.174,47.632,Clark Memorial,Thompson Falls
-113.38,47.001,Clearwater Crossing,
-111.562,44.792,Cliff Point,West Yellowstone
-109.632,45.515,Cliff Swallow FAS,Big Timber
-111.836,45.038,Clover Meadows,Ennis
-110.224,48.037,Coal Banks Landing,Fort Benton
-107.468,48.539,Cole Ponds FAS,Malta
-109.894,45.028,Colter,Cooke City
-109.204,45.442,Cooney State Park,Boyd
-113.543,46.066,Copper Creek,Philipsburg
-112.619,47.078,Copper Creek,Lincoln
-115.191,47.617,Copper King,Thompson Falls
-113.538,46.951,Corricks River Bend FAS,Bonner
-111.977,44.974,Cottonwood,Sheridan
-106.246,45.311,Cow Creek,Ashland
-108.532,46.44,Cowbelles Corral,Roundup
-111.963,47.073,Craig FAS,Craig
-114.068,45.81,Crazy Creek,Sula
-112.316,46.556,Cromwell Dixon,Helena
-107.937,47.432,Crooked Creek- Lake Fort Peck,
-109.511,46.794,Crystal Lake,Lewistown
-110.813,45.26,Dailey Lake - FAS,Emigrant
-110.355,46.623,Daisy Dean Camp,Hobson
-113.71,46.557,Dalles,Clinton
-109.429,46.328,Deadmans Basin - FAS,Ryegate
-111.908,47.126,Dearborn FAS,Cascade
-111.497,46.275,Deepdale FAS,Townsend
-112.356,45.987,Delmoe Lake,Butte
-111.939,46.957,Departure Point,Holter Lake
-113.464,48.252,Devil Creek,East Glacier Park
-113.696,48.11,Devils Corkscrew,Martin City
-107.652,47.618,Devils Creek- Lake Fort Peck,Jordan
-116.031,47.771,Devils Elbow,
-115.174,47.149,Diamond Lake,Superior
-113.069,45.849,Dickie Bridge,Divide
-112.903,45.429,Dinner Station,Dillon
-112.783,45.757,Divide Bridge,Divide
-113.981,48.305,Doris Creek,Columbia Falls
-115.853,48.268,Dorr Skeels,Troy
-106.429,48.008,Downstream - Fort Peck Lake,Fort Peck
-113.151,46.661,Drummond City Park,Drummond
-110.519,46.979,Dry Wolf,Stanford
-106.552,47.978,Duck Creek - Lake Fort Peck,Fort Peck
-115.309,48.399,Dunn Creek Flats,Libby
-110.679,45.046,Eagle Creek,Gardiner
-114.434,46.775,Earl Tennant,
-110.149,45.535,East Boulder,Mc Leod
-112.661,44.564,East Creek,Dillon
-113.385,46.134,East Fork,Butte
-109.633,45.2,East Rosebud Lake,Absarokee
-104.513,45.799,Ekalaka Park,Eklaka
-109.701,45.254,Emerald Lake,Fishtail
-113.949,48.334,Emery Bay,Hungry Horse
-111.724,45.345,Ennis FAS,Ennis
-112.314,47.877,Eureka Reservoir FAS,Choteau
-111.979,47.615,Fairfield City Park,Fairfield
-111.422,46.034,Fairweather FAS,Logan
-110.961,45.906,Fairy Lake,Bozeman
-105.114,46.857,Fallon Bridge FAS,Terry
-110.218,45.49,Falls Creek,Big Timber
-106.485,46.28,Far West FAS,Forsyth
-114.084,47.754,Finley Point State Park,Polson
-109.29,45.623,Firemans Point FAS,Joliet
-113.986,48.548,Fish Creek - Glacier National Park,West Glacier
-113.224,45.871,Fishtrap Creek - Foolhen Mt - FAS,Wisdom
-115.203,47.861,Fishtrap Lake,Thompson Falls
-106.372,48.017,Flat Lake- Lake Fort Peck,Fort Peck
-113.305,46.237,Flint Creek,Butte
-106.429,48.034,Floodplain- Lake Fort Peck,Fort Peck
-114.762,47.077,Forest Grove FAS,Missoula
-114.701,46.926,Forks FAS,Missoula
-108.756,48.483,Fort Belknap Tourism Office,Harlem
-112.108,46.624,Fort Harrison RV Military - National Guard,Helena
-107.661,47.673,Fourchette Creek- Lake Fort Peck,Malta
-113.065,45.662,Fourth Of July,Wise River
-109.833,44.974,Fox Creek,Cooke City
-109.96,48.598,Fresno Beach - Fresno Reservoir - USBR,Havre
-109.942,48.599,Fresno Tailwater FAS,Havre
-113.335,46.825,Garnet Ghost Town Dispersed,Missoula
-111.205,47.501,Gateway Military - Malmstrom AFB,Great Falls
-111.212,46.501,Gipsy Lake,Townsend
-106.577,48.448,Glasgow Base Pond FAS,Glasgow
-112.667,45.469,Glen FAS,Dillon
-113.903,46.398,Gold Creek,Stevensville
-115.312,47.523,Gold Rush,Thompson Falls
-107.591,45.845,Grant Marsh FAS,Hardin
-113.121,45.452,Grasshopper,Dillon
-110.748,46.544,Grasshopper,White Sulphur Springs
-113.81,48.127,Graves Bay,Bigfork
-109.71,48.556,Great Northern Fair and Campgrounds,Havre
-111.181,45.38,Greek Creek,Big Sky
-109.413,45.056,Greenough Lake,Red Lodge
-112.837,45.778,Greenwood Bottoms FAS,Divide
-110.067,45.787,Grey Bear FAS,Big Timber
-111.515,45.705,Greycliff FAS,Bozeman
-113.66,46.574,Grizzly,Clinton
-110.238,46.041,Halfmoon,Big Timber
-113.824,48.142,Handkerchief Lake,Hungry Horse
-114.141,45.974,Hannon Memorial FAS,Hamilton
-113.389,47.022,Harpers Lake FAS,
-111.707,45.699,Harrison Lake FAS,Harrison
-113.099,46.98,Harry Morgan FAS,Ovando
-113.751,46.537,Harrys Flat,Clinton
-110.3,46.799,Hay Canyon,Utica
-106.887,47.617,Hell Creek State Park,Jordan
-110.214,45.362,Hells Canyon,Big Timber
-110.239,45.298,Hicks Park,Big Timber
-109.658,48.243,Hill County Beaver Creek Park,Havre
-111.561,44.796,Hilltop,West Yellowstone
-105.974,45.638,Holiday Spring,Ashland
-113.617,47.446,Holland Lake,Seeley Lake
-111.988,46.993,Holter Lake State Rec Area,Wolf Creek
-112.725,47.616,Home Gulch,Augusta
-110.968,45.485,Hood Creek,Bozeman
-112.671,46.955,Hooper Park,Lincoln
-108.266,44.962,Horseshoe Bend - Bighorn Canyon National Rec Area,
-109.229,45.235,Horsethief Station FAS,Red Lodge
-115.531,48.101,Howard Lake,Libby
-110.982,45.489,Hyalite Below Dam Camping,Bozeman
-114.763,45.789,Indian Creek,Darby
-109.55,45.715,Indian Fort FAS,Big Timber
-110.285,46.815,Indian Hill,Utica
-113.953,45.756,Indian Trees,Sula
-109.954,45.404,Initial Creek,
-104.523,47.282,Intake Dam FAS,Glendive
-111.092,48.318,Island Area - Lake Elwell - USBR,Chester
-114.975,48.236,Island Lake FAS,Kalispell
-109.246,45.627,Itch - Kep - Pe City Park,Columbus
-108.689,47.628,James Kipp,Roy
-104.724,47.108,Jaycee West City Park,West Glendive
-110.071,46.673,Jellison Place,Buffalo
-113.82,45.896,Jennings Camp,Sula
-109.601,45.234,Jimmy Joe,Roscoe
-113.678,46.917,Johnsrud Park FAS,Bonner
-109.626,47.744,Judith Landing,Big Sandy
-110.305,46.886,Judith River State WMA,Stanford
-110.29,46.848,Judith Station,Utica
-110.785,46.764,Jumping Creek,Neihart
-112.481,46.429,Kading,Elliston
-115.159,48.902,Kamloops Terrace,Rexford
-109.956,48.614,Kiehns Bay - Fresno Reservoir -  USBR,Chester
-115.889,48.597,Kilbrennan Lake,Troy
-110.697,46.842,Kings Hill,Neihart
-114.346,48.936,Kintla Lake - Glacier National Park,Polebridge
-109.46,47.055,Kiwanis Park - Lewiston,Lewiston
-114.421,47.102,Kreis Pond,Alberton
-109.992,48.634,Kremlin - Fresno Reservoir - USBR,Havre
-112.405,46.251,Ladysmith,Butte
-113.582,47.325,Lake Alva,Seeley Lake
-114.236,46.069,Lake Como,Darby
-115.49,48.039,Lake Creek,Libby
-112.26,48.301,Lake Frances City Park Campground,Valier
-113.569,47.295,Lake Inez,Seeley Lake
-114.383,47.927,Lake Mary Ronan State Park,Dayton
-111.855,48.52,Lake Shel - oole City Park,Shelby
-113.576,47.307,Lakeside  (Old Alva),Seeley Lake
-113.806,48.219,Lakeview,Hungry Horse
-111.015,45.533,Langohr,Bozeman
-104.177,45.631,Lantis Spring,Ekelaka
-114.536,46.706,Lee Creek,Lolo
-111.851,45.823,Lewis and Clark Caverns State Park,Whitehall
-112.122,46.939,Lichen Cliff FAS,Wolf Creek
-113.908,48.286,Lid Creek,Hungry Horse
-109.408,45.059,Limber Pine,Red Lodge
-113.721,47.407,Lindbergh Lake,Bigfork
-105.42,48.793,Lions - Scobey,Scobey
-113.091,45.556,Little Joe,Dillon
-114.889,48.944,Little Therriault Lake,Eureka
-110.624,45.457,Loch Leven FAS,Livingston
-113.275,46.213,Lodgepole,Philipsburg
-113.071,45.648,Lodgepole,Wise River
-111.942,46.961,Log Gulch,Wolf Creek
-115.067,48.033,Logan State Park,Kalispell
-111.009,47.101,Logging Creek,Monarch
-114.385,46.776,Lolo Creek,Lolo
-111.231,44.736,Lonesomehurst,West Yellowstone
-115.672,48.598,Loon Lake,Libby
-113.004,46.21,Lost Creek State Park,Anaconda
-113.968,48.306,Lost Johnny,Hungry Horse
-113.963,48.31,Lost Johnny Point,Hungry Horse
-112.506,46.139,Lowland,Butte
-109.43,45.038,M - K,Red Lodge
-104.433,45.836,Macnab Pond,Ekelaka
-111.575,44.88,Madison River,Ennis
-114.758,45.736,Magruder Crossing,
-112.703,45.653,Maidenrock FAS,Melrose
-104.71,47.09,Makoshika State Park,Glendive
-107.726,45.521,Mallards Landing FAS,Hardin
-110.622,45.484,Mallards Rest FAS,Livingston
-107.465,46.144,Manuel Lisa FAS,Hysham
-113.674,48.798,Many Glacier - Glacier National Park,Babb
-110.691,46.898,Many Pines,Neihart
-115.749,47.882,Marten Creek,Trout Creek
-113.722,45.932,Martin Creek,Sula
-110.279,46.45,Martinsdale Reservoir FAS,Martinsdale
-113.783,45.651,May Creek,Wisdom
-115.3,48.489,McGillivray,Libby
-114.903,48.033,McGregor Lake,Libby
-106.171,47.585,McGuire Creek - Lake Fort Peck,Fort Peck
-106.231,47.627,McGuire Creek- Lake Fort Peck,Fort Peck
-111.708,45.443,Meadow Lake FAS,Ennis
-104.469,46.045,Medicine Rocks State Park,Baker
-113.495,46.702,Medicine Tree FAS,Clinton
-111.885,47.125,Mid Canon FAS,
-112.068,45.477,Mill Creek,Sheridan
-112.776,47.859,Mill Falls,Choteau
-113.579,45.323,Miner Lake,Jackson
-115.115,47.06,Missoula Lake,Superior
-111.498,45.924,Missouri Headwaters State Park,Three Forks
-113.079,45.535,Mono Creek,Dillon
-108.633,47.898,Montana Gulch,
-113.145,47.123,Monture Creek,Ovando
-113.22,47.037,Monture Creek FAS,Ovando
-115.249,47.182,Moore Lake,St. Regis
-112.256,46.526,Moose Creek,Helena
-110.875,46.836,Moose Creek,White Sulphur Springs
-111.172,45.355,Moose Creek Flat,Big Sky
-114.391,48.629,Moose Lake,Columbia Falls
-109.755,45.464,Moraine FAS,Absarokee
-112.362,46.257,Mormon Gulch,Butte
-112.77,47.61,Mortimer Gulch,Augusta
-111.823,47.162,Mountain Palace FAS,Cascade
-113.813,48.268,Murray Bay,Hungry Horse
-113.609,45.791,Mussigbrod,Wisdom
-107.341,46.255,Myers Bridge FAS,Hysham
-106.226,47.558,Nelson Creek - Fort Peck Lake,Fort Peck
-107.532,48.493,Nelson Reservoir - USBR,Malta
-110.924,46.643,Newlan Creek Reservoir FAS,White Sulphur
-112.521,47.473,Nilan Reservoir FAS,Augusta
-113.504,46.944,Ninemile Prairie FAS,Bonner
-111.329,48.36,North Bootlegger - Lake Elwell - USBR,Galata
-114.015,47.578,North Crow Creek,Ronan
-114.833,48.719,North Dickey Lake,Eureka
-115.631,47.861,North Shore,Trout Creek
-113.669,46.588,Norton,Clinton
-112.565,45.437,Notch Bottom FAS,Twin Bridges
-112.609,46.259,Orofino,Butte
-109.914,45.854,Otter Creek FAS,Big Timber
-114.302,45.682,Painted Rocks State Park,Hamilton
-109.308,45.172,Palisades,
-110.637,45.42,Paradise FAS,Livingston
-112.169,46.443,Park Lake,Clancy
-109.404,45.062,Parkside,Red Lodge
-115.308,48.725,Peck Gulch,Eureka
-109.771,45.758,Pelican FAS,Big Timber
-111.773,47.197,Pelican Point FAS,Cascade
-115.767,48.831,Pete Creek,Troy
-113.644,48.058,Peters Creek,Hungry Horse
-114.445,46.991,Petty Creek FAS,Missoula
-113.288,46.206,Philipsburg Bay,Philipsburg
-112.4,45.801,Pigeon Creek,Butte
-110.525,45.498,Pine Creek,Livingston
-109.643,45.276,Pine Grove,Fishtail
-113.306,46.196,Piney,Philipsburg
-112.478,47.694,Pishkun Reservoir FAS,Choteau
-113.503,47.12,Placid Lake State Park,Seeley Lake
-108.005,45.996,Pompeys Pillar FAS,Worden
-111.911,45.573,Potosi,Harrison
-105.433,46.743,Powder River Depot FAS,Terry
-111.827,47.171,Prewett Creek FAS,Cascade
-113.088,45.473,Price Creek,Dillon
-112.123,46.93,Prickly Pear FAS,Helena
-114.225,48.722,Quartz Creek - Glacier National Park,Polebridge
-114.765,47.075,Quartz Flat,Superior
-112.937,46.281,Racetrack,Butte
-111.177,44.778,Rainbow Point,West Yellowstone
-113.589,47.337,Rainy Lake,Seeley Lake
-109.32,45.09,Rattin,Red Lodge
-111.487,44.827,Raynolds Pass FAS,West Yellowsto
-111.241,45.173,Red Cliff,Big Sky
-114.561,48.754,Red Meadow Lake,Columbia Falls
-111.57,45.605,Red Mountain,Bozeman
-106.147,45.569,Red Shale,Ashland
-115.919,48.761,Red Top,Troy
-113.454,45.122,Reservoir Lake,Dillon
-115.159,48.901,Rexford Bench,Eureka
-113.519,48.696,Rising Sun - Glacier National Park,St Mary
-113.136,46.986,River Junction FAS,Bonner
-113.513,47.186,River Point  Complex,Seley Lake
-109.937,48.6,River Run  - Fresno Reservoir - USBR,Havre
-108.756,45.654,Riverside City Park - Laurel,Laurel
-115.053,48.878,Riverside Park - Eureka,Eureka
-111.577,44.884,Riverview,Ennis
-106.29,47.766,Rock Creek FAS,Glasgow
-115.011,48.824,Rock Lake,Eureka
-115.313,48.652,Rocky Gorge,Eureka
-114.28,45.765,Rombo,Darby
-106.678,46.274,Rosebud East FAS,Forsyth
-109.506,45.448,Rosebud Isle FAS,Fishtail
-108.537,46.45,Roundup City Park,Roundup
-115.078,46.732,Ruby Creek,
-113.308,47.023,Russell Gates Memorial FAS,Bonner
-108.555,45.214,Sage Creek,Bridger
-112.688,45.625,Salmon Fly FAS,Melrose
-113.399,47.094,Salmon Lake State Park,Seeley Lake
-114.25,45.826,Sam Billings Memorial,Darby
-111.086,48.309,Sanford Park - Lake Elwell - USBR,Chester
-111.089,48.317,Sanford Park - Tiber Reservoir (Lake Elwell),Chester
-114.495,46.151,Schumaker,Darby
-113.519,47.192,Seeley Lake  Complex,Seley Lake
-110.226,46.465,Selkirk FAS,White Sulphur
-104.232,47.576,Seven Sisters FAS,Sidney
-113.184,45.988,Seymour Creek,Wise River
-104.043,47.857,Sharbano City Park,Fairview
-109.307,45.102,Sheridan,Red Lodge
-113.719,46.423,Siria,Philipsburg
-111.098,46.354,Skidway,Townsend
-114.282,45.698,Slate Creek,Darby
-115.026,47.235,Slowey,Superior
-110.549,45.289,Snowbank,Livingston
-104.103,48.006,Snowden Bridge FAS,Sidney
-109.912,45.024,Soda Butte,Cooke City
-112.888,47.501,South Fork,Augusta
-104.472,46.333,South Sandstone FAS,Ekalaka
-115.954,48.27,Spar Lake,Troy
-113.383,46.127,Spillway,Philipsburg
-111.193,45.44,Spire Rock,Big Sky
-111.935,47.121,Spite Hill FAS,Craig
-113.528,47.926,Spotted Bear,Hungry Horse
-113.884,48.607,Sprague Creek - Glacier National Park,West Glacier
